minute_of_day,sex,age_group,tier_code,tier_label,weighted_minutes,share
1365,female,65+,01,Personal care (incl. sleep),123434566954,0.691351
1365,female,65+,02,Household activities,1282469246,0.007183
1365,female,65+,03,Caring for and helping household members,147081371,0.000824
1365,female,65+,04,Caring for and helping nonhousehold members,100201304,0.000561
1365,female,65+,05,Work and work-related activities,202384505,0.001134
1365,female,65+,07,Consumer purchases,112302995,0.000629
1365,female,65+,08,Professional and personal care services,117688566,0.000659
1365,female,65+,11,Eating and drinking,697421053,0.003906
1365,female,65+,12,"Socializing, relaxing, and leisure",49413880940,0.276765
1365,female,65+,13,"Sports, exercise, and recreation",165086746,0.000925
1365,female,65+,14,Religious and spiritual activities,495030409,0.002773
1365,female,65+,15,Volunteer activities,542111600,0.003036
1365,female,65+,16,Telephone calls,824962979,0.004621
1365,female,65+,18,Traveling,691993137,0.003876
1365,female,65+,50,Insufficient detail,313801769,0.001758
1380,male,15-24,01,Personal care (incl. sleep),80498597050,0.669669
1380,male,15-24,02,Household activities,1200258270,0.009985
1380,male,15-24,05,Work and work-related activities,3305827524,0.027501
1380,male,15-24,06,Education,1051311268,0.008746
1380,male,15-24,11,Eating and drinking,1047574329,0.008715
1380,male,15-24,12,"Socializing, relaxing, and leisure",28003140266,0.232959
1380,male,15-24,13,"Sports, exercise, and recreation",149410310,0.001243
1380,male,15-24,14,Religious and spiritual activities,714938175,0.005948
1380,male,15-24,16,Telephone calls,1980124869,0.016473
1380,male,15-24,18,Traveling,1500708677,0.012484
1380,male,15-24,50,Insufficient detail,754574345,0.006277
1380,male,25-34,01,Personal care (incl. sleep),84227359448,0.693635
1380,male,25-34,02,Household activities,1280713288,0.010547
1380,male,25-34,03,Caring for and helping household members,791163082,0.006515
1380,male,25-34,04,Caring for and helping nonhousehold members,74173565,0.000611
1380,male,25-34,05,Work and work-related activities,2262306639,0.018631
1380,male,25-34,06,Education,373978128,0.00308
1380,male,25-34,08,Professional and personal care services,250752156,0.002065
1380,male,25-34,11,Eating and drinking,576124921,0.004745
1380,male,25-34,12,"Socializing, relaxing, and leisure",26783596662,0.22057
1380,male,25-34,13,"Sports, exercise, and recreation",1147957618,0.009454
1380,male,25-34,14,Religious and spiritual activities,257488600,0.00212
1380,male,25-34,16,Telephone calls,693889038,0.005714
1380,male,25-34,18,Traveling,2667734752,0.02197
1380,male,25-34,50,Insufficient detail,41720826,0.000344
1380,male,35-44,01,Personal care (incl. sleep),89844184440,0.745468
1380,male,35-44,02,Household activities,879086536,0.007294
1380,male,35-44,03,Caring for and helping household members,1462896706,0.012138
1380,male,35-44,05,Work and work-related activities,4281406189,0.035524
1380,male,35-44,06,Education,481462785,0.003995
1380,male,35-44,11,Eating and drinking,1913670241,0.015878
1380,male,35-44,12,"Socializing, relaxing, and leisure",18518180287,0.153652
1380,male,35-44,14,Religious and spiritual activities,234796034,0.001948
1380,male,35-44,16,Telephone calls,103596710,0.00086
1380,male,35-44,18,Traveling,2689887896,0.022319
1380,male,35-44,50,Insufficient detail,111281798,0.000923
1380,male,45-54,01,Personal care (incl. sleep),85086168988,0.781076
1380,male,45-54,02,Household activities,1583264354,0.014534
1380,male,45-54,03,Caring for and helping household members,339035159,0.003112
1380,male,45-54,04,Caring for and helping nonhousehold members,257448020,0.002363
1380,male,45-54,05,Work and work-related activities,3933009290,0.036104
1380,male,45-54,11,Eating and drinking,554788995,0.005093
1380,male,45-54,12,"Socializing, relaxing, and leisure",15471661047,0.142027
1380,male,45-54,13,"Sports, exercise, and recreation",100351214,0.000921
1380,male,45-54,15,Volunteer activities,138156297,0.001268
1380,male,45-54,16,Telephone calls,123440432,0.001133
1380,male,45-54,18,Traveling,1347168107,0.012367
1380,male,55-64,01,Personal care (incl. sleep),84293657713,0.761519
1380,male,55-64,02,Household activities,1580807944,0.014281
1380,male,55-64,03,Caring for and helping household members,234751875,0.002121
1380,male,55-64,05,Work and work-related activities,4535340711,0.040973
1380,male,55-64,07,Consumer purchases,80747137,0.000729
1380,male,55-64,11,Eating and drinking,928740161,0.00839
1380,male,55-64,12,"Socializing, relaxing, and leisure",16534497294,0.149375
1380,male,55-64,18,Traveling,1587890172,0.014345
1380,male,55-64,50,Insufficient detail,915025230,0.008266
1380,male,65+,01,Personal care (incl. sleep),116971441730,0.782736
1380,male,65+,02,Household activities,1458444530,0.009759
1380,male,65+,03,Caring for and helping household members,439089629,0.002938
1380,male,65+,05,Work and work-related activities,576480765,0.003858
1380,male,65+,11,Eating and drinking,715097288,0.004785
1380,male,65+,12,"Socializing, relaxing, and leisure",26353081357,0.176346
1380,male,65+,13,"Sports, exercise, and recreation",528912346,0.003539
1380,male,65+,14,Religious and spiritual activities,525859503,0.003519
1380,male,65+,15,Volunteer activities,39950857,0.000267
1380,male,65+,16,Telephone calls,164892876,0.001103
1380,male,65+,18,Traveling,1393657270,0.009326
1380,male,65+,50,Insufficient detail,272370179,0.001823
1380,female,15-24,01,Personal care (incl. sleep),82908490430,0.705131
1380,female,15-24,02,Household activities,2309372147,0.019641
1380,female,15-24,03,Caring for and helping household members,1062806190,0.009039
1380,female,15-24,05,Work and work-related activities,736587498,0.006265
1380,female,15-24,06,Education,2273570116,0.019337
1380,female,15-24,11,Eating and drinking,1880778719,0.015996
1380,female,15-24,12,"Socializing, relaxing, and leisure",20568625609,0.174935
1380,female,15-24,13,"Sports, exercise, and recreation",165410236,0.001407
1380,female,15-24,15,Volunteer activities,17739644,0.000151
1380,female,15-24,16,Telephone calls,1862566616,0.015841
1380,female,15-24,18,Traveling,3359598208,0.028573
1380,female,15-24,50,Insufficient detail,433260151,0.003685
1380,female,25-34,01,Personal care (incl. sleep),94451002782,0.771187
1380,female,25-34,02,Household activities,1979641428,0.016164
1380,female,25-34,03,Caring for and helping household members,1118543245,0.009133
1380,female,25-34,05,Work and work-related activities,717464125,0.005858
1380,female,25-34,06,Education,103442037,0.000845
1380,female,25-34,11,Eating and drinking,540684688,0.004415
1380,female,25-34,12,"Socializing, relaxing, and leisure",17424933508,0.142274
1380,female,25-34,13,"Sports, exercise, and recreation",301707555,0.002463
1380,female,25-34,14,Religious and spiritual activities,144855905,0.001183
1380,female,25-34,15,Volunteer activities,1231410762,0.010054
1380,female,25-34,16,Telephone calls,201412383,0.001645
1380,female,25-34,18,Traveling,2174692664,0.017756
1380,female,25-34,50,Insufficient detail,2085075820,0.017025
1380,female,35-44,01,Personal care (incl. sleep),98467880646,0.806907
1380,female,35-44,02,Household activities,1306924021,0.01071
1380,female,35-44,03,Caring for and helping household members,997696428,0.008176
1380,female,35-44,04,Caring for and helping nonhousehold members,94713901,0.000776
1380,female,35-44,05,Work and work-related activities,3003401748,0.024612
1380,female,35-44,06,Education,306111805,0.002508
1380,female,35-44,07,Consumer purchases,53622191,0.000439
1380,female,35-44,08,Professional and personal care services,129819738,0.001064
1380,female,35-44,11,Eating and drinking,1009733823,0.008274
1380,female,35-44,12,"Socializing, relaxing, and leisure",14242577340,0.116713
1380,female,35-44,13,"Sports, exercise, and recreation",89065332,0.00073
1380,female,35-44,16,Telephone calls,357393897,0.002929
1380,female,35-44,18,Traveling,1421669816,0.01165
1380,female,35-44,50,Insufficient detail,550613520,0.004512
1380,female,45-54,01,Personal care (incl. sleep),88212103424,0.795828
1380,female,45-54,02,Household activities,2375591072,0.021432
1380,female,45-54,03,Caring for and helping household members,949282774,0.008564
1380,female,45-54,04,Caring for and helping nonhousehold members,157688462,0.001423
1380,female,45-54,05,Work and work-related activities,3165477535,0.028558
1380,female,45-54,06,Education,242347596,0.002186
1380,female,45-54,08,Professional and personal care services,237503282,0.002143
1380,female,45-54,11,Eating and drinking,705458249,0.006364
1380,female,45-54,12,"Socializing, relaxing, and leisure",12117354412,0.10932
1380,female,45-54,14,Religious and spiritual activities,710115095,0.006406
1380,female,45-54,16,Telephone calls,323032976,0.002914
1380,female,45-54,18,Traveling,1452758847,0.013106
1380,female,45-54,50,Insufficient detail,194398252,0.001754
1380,female,55-64,01,Personal care (incl. sleep),93648601294,0.810113
1380,female,55-64,02,Household activities,3145869413,0.027214
1380,female,55-64,03,Caring for and helping household members,361969618,0.003131
1380,female,55-64,04,Caring for and helping nonhousehold members,118126978,0.001022
1380,female,55-64,05,Work and work-related activities,1472304894,0.012736
1380,female,55-64,11,Eating and drinking,325037989,0.002812
1380,female,55-64,12,"Socializing, relaxing, and leisure",15092278554,0.130557
1380,female,55-64,14,Religious and spiritual activities,113117059,0.000979
1380,female,55-64,15,Volunteer activities,59264055,0.000513
1380,female,55-64,16,Telephone calls,444646276,0.003846
1380,female,55-64,18,Traveling,818223488,0.007078
1380,female,65+,01,Personal care (incl. sleep),142292279007,0.796973
1380,female,65+,02,Household activities,915691159,0.005129
1380,female,65+,03,Caring for and helping household members,253534478,0.00142
1380,female,65+,04,Caring for and helping nonhousehold members,5025855,0.000028
1380,female,65+,05,Work and work-related activities,117746505,0.000659
1380,female,65+,07,Consumer purchases,20103421,0.000113
1380,female,65+,08,Professional and personal care services,117688566,0.000659
1380,female,65+,11,Eating and drinking,610086645,0.003417
1380,female,65+,12,"Socializing, relaxing, and leisure",31407281507,0.175911
1380,female,65+,13,"Sports, exercise, and recreation",120175414,0.000673
1380,female,65+,14,Religious and spiritual activities,599451174,0.003357
1380,female,65+,15,Volunteer activities,527640895,0.002955
1380,female,65+,16,Telephone calls,568626973,0.003185
1380,female,65+,18,Traveling,389914172,0.002184
1380,female,65+,50,Insufficient detail,595737803,0.003337
1395,male,15-24,01,Personal care (incl. sleep),82601516208,0.687164
1395,male,15-24,02,Household activities,948354570,0.007889
1395,male,15-24,04,Caring for and helping nonhousehold members,289913732,0.002412
1395,male,15-24,05,Work and work-related activities,3305827524,0.027501
1395,male,15-24,06,Education,1051311268,0.008746
1395,male,15-24,11,Eating and drinking,1042561118,0.008673
1395,male,15-24,12,"Socializing, relaxing, and leisure",26303365925,0.218818
1395,male,15-24,13,"Sports, exercise, and recreation",149410310,0.001243
1395,male,15-24,14,Religious and spiritual activities,714938175,0.005948
1395,male,15-24,16,Telephone calls,2111937474,0.017569
1395,male,15-24,18,Traveling,1435803997,0.011944
1395,male,15-24,50,Insufficient detail,251524782,0.002092
1395,male,25-34,01,Personal care (incl. sleep),86885587489,0.715526
1395,male,25-34,02,Household activities,1069807936,0.00881
1395,male,25-34,03,Caring for and helping household members,775343692,0.006385
1395,male,25-34,04,Caring for and helping nonhousehold members,71080028,0.000585
1395,male,25-34,05,Work and work-related activities,2262306639,0.018631
1395,male,25-34,06,Education,373978128,0.00308
1395,male,25-34,08,Professional and personal care services,250752156,0.002065
1395,male,25-34,11,Eating and drinking,236888072,0.001951
1395,male,25-34,12,"Socializing, relaxing, and leisure",25535707039,0.210293
1395,male,25-34,13,"Sports, exercise, and recreation",837111716,0.006894
1395,male,25-34,14,Religious and spiritual activities,257488600,0.00212
1395,male,25-34,16,Telephone calls,693889038,0.005714
1395,male,25-34,18,Traveling,2137297365,0.017601
1395,male,25-34,50,Insufficient detail,41720826,0.000344
1395,male,35-44,01,Personal care (incl. sleep),93145638003,0.772862
1395,male,35-44,02,Household activities,1407761314,0.011681
1395,male,35-44,03,Caring for and helping household members,1140636175,0.009464
1395,male,35-44,04,Caring for and helping nonhousehold members,24749083,0.000205
1395,male,35-44,05,Work and work-related activities,3564292771,0.029574
1395,male,35-44,06,Education,525482194,0.00436
1395,male,35-44,11,Eating and drinking,1484674683,0.012319
1395,male,35-44,12,"Socializing, relaxing, and leisure",17357399728,0.14402
1395,male,35-44,14,Religious and spiritual activities,234796034,0.001948
1395,male,35-44,16,Telephone calls,103596710,0.00086
1395,male,35-44,18,Traveling,1436827235,0.011922
1395,male,35-44,50,Insufficient detail,94595691,0.000785
1395,male,45-54,01,Personal care (incl. sleep),86419151018,0.793313
1395,male,45-54,02,Household activities,1314107295,0.012063
1395,male,45-54,03,Caring for and helping household members,726026365,0.006665
1395,male,45-54,05,Work and work-related activities,4010409280,0.036815
1395,male,45-54,11,Eating and drinking,469258168,0.004308
1395,male,45-54,12,"Socializing, relaxing, and leisure",14797537036,0.135839
1395,male,45-54,13,"Sports, exercise, and recreation",87273379,0.000801
1395,male,45-54,15,Volunteer activities,117362890,0.001077
1395,male,45-54,16,Telephone calls,521116372,0.004784
1395,male,45-54,18,Traveling,472250099,0.004335
1395,male,55-64,01,Personal care (incl. sleep),86125311957,0.778066
1395,male,55-64,02,Household activities,1069880193,0.009665
1395,male,55-64,03,Caring for and helping household members,234751875,0.002121
1395,male,55-64,05,Work and work-related activities,4589998125,0.041467
1395,male,55-64,07,Consumer purchases,80747137,0.000729
1395,male,55-64,11,Eating and drinking,367910965,0.003324
1395,male,55-64,12,"Socializing, relaxing, and leisure",15994553223,0.144497
1395,male,55-64,18,Traveling,1184790508,0.010704
